id,x,y,z,AG,AHP6,ANT,AP1,AP2,AP3,AS1,CLV3,CUC1_2_3,ETTIN,FIL,LFY,MP,PHB_PHV,PI,PUCHI,REV,SEP1,SEP2,SEP3,STM,SUP,SVP,WUS,vol,curv1,curv2,mean_curv,gauss_curv,dev_curv,dist_to_center,gene_PC1_value,gene_PC2_value,shape_PC1_value,shape_PC2_value,gene_cluster_gmm,gene_cluster_kmeans,shape_cluster_gmm,shape_cluster_kmeans
649,20.635896371969885,58.447242452883266,39.19920480410178,0.0165515,0.640909,0.921156,0.980171,0.980171,0.0308134,0.921156,0.00100042,0.0369535,0.865662,0.845873,0.921156,0.990224,0.125126,0.0308134,0.0,0.125126,0.996569,0.996569,0.019789,0.0727816,0.0,0.0,0.00107738,106.65413422803536,0.0381782198860404,-0.0014796093562109,0.0183493052649147,8.594863953436595e-05,0.0198289146211256,35.62970969911443,4.541964124094965,-1.2554191526172271,-0.1845943372145709,0.05158603570817355,3,3,2,0
651,59.78140163808172,79.07807887442814,39.66876837336865,0.0975673,0.00702431,0.155701,0.899155,0.899155,0.804274,0.155701,0.00102057,0.721546,0.124581,0.0235833,0.155701,0.990258,0.957194,0.804274,0.0,0.957194,0.996569,0.996569,0.100998,0.838251,0.0,0.0,0.00135561,111.86904225556653,0.0282163670521565,-0.0548411376691243,-0.0133123853084839,-0.0014915981691145,0.0415287523606404,27.928198974711268,-2.1670269046726442,3.160124135187707,-3.1449841522404256,2.04907230512534,1,1,2,2
657,38.85810203489223,75.79997374814067,40.26288992103392,0.0325867,0.0066819,0.11589,0.964136,0.964136,0.839092,0.11589,0.00100046,0.826578,0.0656407,0.0270801,0.11589,0.990258,0.947135,0.839092,0.0,0.947135,0.996569,0.996569,0.0385606,0.878062,0.0,0.0,0.00108044,69.99977222065067,0.029204370720639,-0.0311712799243831,-0.000983454601872,-0.000907148018964,0.030187825322511,29.56223322841453,-2.1569508700761935,3.716225526837853,-2.0256137045896967,0.9265946622318246,1,1,2,2
659,75.7298981045736,69.78066758966175,39.40545755699072,0.901636,0.00654402,0.0363599,0.0950862,0.0950862,0.918706,0.0363599,0.00101453,0.0366364,0.928501,0.0230935,0.0363599,0.990258,0.957436,0.918706,0.0,0.957436,0.996569,0.996569,0.905408,0.957592,0.0,0.0,0.00117895,74.08522470245595,0.0370048284847407,0.0059097049509314,0.0214572667178361,0.0002375687394632,0.0155475617669046,27.248695480102672,-4.99179191370285,-1.6480914113494942,-0.13817531564236463,-0.6684027372323393,4,4,0,0
660,31.24832109762928,69.08838083105807,40.59425616982688,0.0821925,0.00655656,0.0406886,0.91453,0.91453,0.837052,0.0406886,0.00100043,0.851775,0.112504,0.0268211,0.0406886,0.990255,0.87034,0.837052,0.0,0.87034,0.996569,0.996569,0.0856826,0.953263,0.0,0.0,0.00107775,110.91606413886032,0.0157814154150021,-0.0139360928072058,0.0009226613038981,-0.0002254582992963,0.014858754111104,30.120099954542955,-2.4484406417835194,3.5688459914981445,-1.4493799999392167,-0.7896938545818989,1,1,2,2
665,68.76074130885073,76.047728732893,40.3324123239399,0.224479,0.00655745,0.0400944,0.772243,0.772243,0.919387,0.0400944,0.00102355,0.710426,0.250972,0.0231089,0.0400944,0.990258,0.95765,0.919387,0.0,0.95765,0.996569,0.996569,0.227863,0.953858,0.0,0.0,0.00136068,86.83571894912684,0.039016436184233,-0.0171222019755698,0.0109471171043316,-0.0006522662787371,0.0280693190799014,27.960772148714238,-3.0842571043479703,2.7667019223900287,-1.251481028183489,0.7352754730474175,1,1,2,2
666,13.595651082589145,37.28988411825805,42.37932143951666,0.0165455,0.587748,0.933691,0.980177,0.980177,0.0210899,0.933691,0.00100042,0.0181992,0.929958,0.91018,0.933691,0.98316,0.0641579,0.0210899,0.0,0.0641579,0.996569,0.996569,0.019778,0.0541127,0.0,0.0,0.00107738,304.132377301042,0.0587957895603085,0.0294207187801745,0.0441082541702415,0.0017911573840403,0.0146875353900669,44.562390381257174,4.670454017088922,-1.3703230833520157,2.4253602105735417,-0.2439621627544214,3,3,1,1
670,13.64425366114405,49.63643650083009,40.41244534533488,0.0165455,0.864607,0.940244,0.980177,0.980177,0.0211561,0.940244,0.00100042,0.0180436,0.938768,0.918988,0.940244,0.990158,0.0615309,0.0211561,0.0,0.0615309,0.996569,0.996569,0.0197794,0.0536475,0.0,0.0,0.00107738,156.2619395254636,0.0785822475518156,0.0193967274161393,0.0489894874839775,0.0015339504507476,0.0295927600678381,42.04431270240585,5.088991444574482,-1.6596440742572134,2.396131546962068,1.3577537868994656,3,3,1,1
675,82.27918595069549,50.85437037808688,40.04951382127595,0.0417224,0.00717935,0.0567103,0.955,0.955,0.89764,0.0567103,0.00100045,0.8697,0.07214,0.0238972,0.0567103,0.990153,0.955825,0.89764,0.0,0.955825,0.996568,0.996568,0.0482428,0.937241,0.0,0.0,0.00108324,82.4679025808901,-0.0117645272585931,-0.071521178647095,-0.0416428529528441,0.0011162327502345,0.0298783256942509,26.83310731323507,-2.4801898243434106,3.8715652658081416,-3.3763763004566596,-0.04748863638171849,1,1,2,2
677,22.8086218325186,61.792490299681184,39.31542026234348,0.0165668,0.074615,0.797889,0.980156,0.980156,0.0977459,0.797889,0.00100042,0.16044,0.742302,0.722492,0.797889,0.99025,0.192163,0.0977459,0.0,0.192163,0.996569,0.996569,0.0198095,0.196063,0.0,0.0,0.00107738,58.12284124762712,0.0283048268754979,-0.0062210360906115,0.0110418953924431,-6.260695208454983e-05,0.0172629314830547,34.35406970057865,3.0207294637416724,-0.10400267500830118,-0.6915244712387011,-0.3151086772141317,3,3,0,0
